region_id,date,median_sale_price,price_per_sqft,median_rent,days_on_market,inventory,months_of_supply,price_cut_share,list_to_sale_ratio,rent_to_price,gross_rent_multiplier,est_cap_rate,homes_sold,new_listings,sold_above_list
16740,2026-01-01,413214.737492085,211.977329892,,66.694295061,12845.409693593,4.286691838,0.2872301713,0.9804657921,,,,3181.895150515,4182.259343439,0.1752483002
16740,2026-02-01,400000.0,207.053827977,,91.0,11909.0,4.8,0.2408262658,0.9777146627,,,,2463.0,3792.0,0.1571254568
16740,2026-03-01,405000.0,207.851944744,,75.0,12744.0,3.8,0.2892341494,0.9815407399,,,,3324.0,5158.0,0.1783995187
16740,2026-04-01,410000.0,215.424787486,,57.0,13617.0,3.9,0.3009473452,0.9836573354,,,,3529.0,5458.0,0.1963729102
16740,2026-05-01,413932.297231636,212.11317684,,65.004157991,13250.676112615,3.914323273,0.3103159041,0.9805801783,,,,3355.977240989,4162.143275778,0.1698778628
18140,2012-01-01,117500.0,69.687092568,,134.0,10822.0,9.8,,0.9426398871,,,,1109.0,2369.0,0.1136158702
18140,2012-02-01,120625.0,72.515212982,,128.0,11188.0,9.1,,0.9409119929,,,,1236.0,2412.0,0.1156957929
18140,2012-03-01,134159.481678752,77.40098633,,112.045404086,12042.860699817,6.967514994,,0.9513713909,,,,1802.144507485,2748.709533721,0.1157479358
18140,2012-04-01,141546.443988992,79.718189445,,106.329795119,11951.513675977,7.02298746,,0.9542901788,,,,1797.257564848,2683.591948478,0.1268046607
18140,2012-05-01,130164.8817125,77.709311279,,108.750575202,11773.027735966,6.871868007,,0.9511913244,,,,1817.299097117,2403.216579772,0.1095459703
18140,2012-06-01,138824.023563732,78.369394837,,106.172248976,11569.949080186,6.368074289,,0.9544608229,,,,1895.699798267,2389.477150975,0.1048344212
18140,2012-07-01,141942.652341737,80.211977481,,105.594528914,11469.657016839,6.466746394,,0.9549560197,,,,1860.166666925,2329.937845805,0.1073617829
18140,2012-08-01,138031.034782882,79.472298831,,103.77207165,11346.081643069,6.04239415,,0.9580618521,,,,1936.653524752,2412.879693899,0.1135089808
18140,2012-09-01,142211.231842603,80.426214348,,103.802706677,11241.927283721,5.72832439,,0.9593497666,,,,1978.092700796,2543.089493545,0.1285757343
18140,2012-10-01,132000.0,78.671328671,,97.0,11246.0,5.5,,0.9573018445,,,,2062.0,2426.0,0.1241513094
18140,2012-11-01,137500.0,79.545454545,,97.0,10481.0,5.2,9.541074325e-05,0.9577322743,,,,2000.0,2004.0,0.117
18140,2012-12-01,142049.813640518,81.186546467,,92.857650822,11008.256982327,5.564132958,0.008058575193,0.9591407025,,,,2073.947065976,2744.477951771,0.1439308932
18140,2013-01-01,137962.385342211,79.657058428,,88.435210494,11046.221547859,5.208415764,0.001970096901,0.9607345649,,,,2166.960964186,2959.94679083,0.1563729661
18140,2013-02-01,136581.93526687,79.008221064,,89.118683575,11201.320517066,5.32152351,0.005423911456,0.9582979998,,,,2188.132507605,3166.07546828,0.1380495262
18140,2013-03-01,140072.176435346,81.382200879,,88.301450327,11060.477759328,5.301975807,0.00521244308,0.9608389535,,,,2178.361784158,2928.672724952,0.1489664809
18140,2013-04-01,136076.67416975,80.735828572,,90.813801953,10965.673492954,4.945111989,0.003772868575,0.960194247,,,,2261.27509826,2945.446265429,0.132976686
18140,2013-05-01,143324.173400512,83.043008136,,86.349287329,10976.318350518,4.974848085,0.0003685375642,0.9618134163,,,,2229.221488198,2901.619066606,0.1430645794
18140,2013-06-01,143998.088152796,83.636034487,,87.104422754,10925.165666957,4.769485175,0.0005251258419,0.961525906,,,,2257.501535206,2902.508885305,0.1378696248
18140,2013-07-01,162000.0,89.073216307,,73.0,11822.0,4.1,,0.9694168501,,,,2916.0,3352.0,0.1577503429
18140,2013-08-01,147905.071205436,85.417118076,,85.345880839,10640.494988557,4.743588164,-0.01095829828,0.9617999302,,,,2250.880699286,2678.750634652,0.1383919963
18140,2013-09-01,149900.0,86.232212399,,77.0,11042.0,4.9,,0.9647419256,,,,2268.0,2557.0,0.1296296296
18140,2013-10-01,145587.657814092,83.97422454,,84.464659567,10600.017302705,5.203923131,-0.008613747865,0.9622534406,,,,2120.550833173,2684.474040576,0.1504367823
18140,2013-11-01,139900.0,81.997621397,,89.0,10001.0,5.3,9.9990001e-05,0.962060038,,,,1886.0,1865.0,0.1267232238
18140,2013-12-01,147657.47770222,84.9085222,,84.042518203,10462.201365621,5.135578401,0.008537384787,0.9663900582,,,,2175.159150415,2643.332372566,0.1527088783
18140,2014-01-01,129900.0,78.726415094,,106.0,8747.0,6.3,,0.9541069383,,,,1381.0,1968.0,0.1202027516
18140,2014-02-01,150105.724094476,86.849736788,,86.054473252,10044.245097183,4.913679901,0.008631914131,0.9665067761,,,,2175.012749889,2686.769522527,0.1334689908
18140,2014-03-01,150627.192202843,85.749207858,,85.123648303,10072.745726965,4.978525714,0.008163057785,0.9654028033,,,,2142.334366135,2859.561095746,0.1427332712
18140,2014-04-01,149997.08421131,86.762559397,,80.142884551,9983.135674731,4.760622162,0.005518296483,0.9662087329,,,,2169.181867375,2742.751769554,0.1351179499
18140,2014-05-01,157500.0,90.625,,69.0,10891.0,4.1,,0.9710416337,,,,2673.0,3718.0,0.1440329218
18140,2014-06-01,169900.0,94.50482425,,67.0,11136.0,3.8,,0.9734286884,,,,2940.0,3605.0,0.1683673469
18140,2014-07-01,165000.0,93.437152392,,67.0,11341.0,4.1,,0.9713740573,,,,2790.0,3533.0,0.146953405
18140,2014-08-01,157118.729931691,89.275584566,,78.97211638,10261.948200789,4.71650335,-0.01466284287,0.9657476023,,,,2173.377818111,2724.103538971,0.1361036408
18140,2014-09-01,152750.0,88.747911027,,73.0,10687.0,4.4,,0.966692889,,,,2412.0,2730.0,0.114013267
18140,2014-10-01,156271.360960405,89.865790275,,79.715928771,9848.428737131,4.331615467,-0.01556962191,0.9686465302,,,,2294.22240642,2526.137068542,0.1294583287
18140,2014-11-01,151000.0,87.7120216,,78.0,9399.0,5.4,,0.9650706098,,,,1754.0,1800.0,0.1140250855
18140,2014-12-01,157349.98828775,90.59909782,,77.098765886,9691.863253076,4.417846036,0.01471056115,0.9697581673,,,,2288.177086149,2771.657109175,0.1506600682
18140,2015-01-01,140050.0,84.615384615,,90.0,8273.0,6.0,,0.9551758525,,,,1382.0,2079.0,0.1186685962
18140,2015-02-01,148975.0,88.021778584,,100.0,8526.0,5.6,0.0001172882946,0.9631211552,,,,1522.0,2181.0,0.1478318003
18140,2015-03-01,157680.769885723,90.928630581,,73.335743012,9570.103533451,4.186331808,0.01350514535,0.9687316029,,,,2377.103901903,2967.645575904,0.1370066882
18140,2015-04-01,159250.0,91.16148926,,69.0,10126.0,4.1,0.0004937783923,0.9718156427,,,,2456.0,3742.0,0.1632736156
18140,2015-05-01,160721.078634835,92.550168707,,70.012126122,9277.758673322,3.794284911,0.1108715225,0.9697030575,,,,2443.052367542,2965.001624654,0.1644614022
18140,2015-06-01,173000.0,97.017606899,,59.0,9929.0,3.0,0.1944808138,0.9784670031,,,,3259.0,3744.0,0.1905492482
18140,2015-07-01,172000.0,96.333927424,,56.0,9731.0,3.0,0.2050149008,0.9774931537,,,,3278.0,3606.0,0.1906650397
18140,2015-08-01,167500.0,95.555555556,,57.0,9544.0,3.2,0.2211860855,0.9730526358,,,,2949.0,3216.0,0.1631061377
18140,2015-09-01,163000.0,95.403025665,,57.0,9298.0,3.5,0.2080017208,0.9726287227,,,,2624.0,2924.0,0.1566310976
18140,2015-10-01,160244.54439675,93.427154417,,64.282746448,8637.141944024,3.660102754,0.1835057868,0.9705176913,,,,2432.040133032,2766.933810974,0.1649547856
18140,2015-11-01,160716.69229177,93.329478396,,65.811952988,8679.541346672,3.892583796,0.1561521208,0.9698525257,,,,2404.584408134,2741.93409706,0.1774954724
18140,2015-12-01,156850.0,90.651558074,,72.0,7137.0,3.1,0.1251226005,0.9663142973,,,,2276.0,1423.0,0.1278558875
18140,2016-01-01,153000.0,90.75310837,,81.0,7124.0,4.6,0.1444413251,0.9677256723,,,,1551.0,2060.0,0.1295938104
18140,2016-02-01,157000.0,92.579949403,,84.0,7406.0,4.4,0.1269241156,0.9674191369,,,,1669.0,2452.0,0.1659676453
18140,2016-03-01,168505.741338835,95.996734011,,63.581841546,8254.682644719,3.247652244,0.1618690956,0.9735611143,,,,2560.026873936,2897.844199694,0.1793169002
18140,2016-04-01,170000.0,97.906819716,,58.0,8428.0,3.1,0.1368058851,0.979044305,,,,2732.0,3697.0,0.2053440703
18140,2016-05-01,179900.0,100.423280897,,56.0,8622.0,2.7,0.1460218047,0.9843692434,,,,3156.0,3649.0,0.2256020279
18140,2016-06-01,166810.69893924,97.087901838,,60.806223588,7789.530892534,3.079241788,0.1617660604,0.9761498333,,,,2580.829726272,2796.121486753,0.2038287262
18140,2016-07-01,181084.0,102.314867859,,53.0,8882.0,2.9,0.180927719,0.9848203256,,,,3093.0,3595.0,0.2466860653
18140,2016-08-01,168783.98622622,98.482921786,,59.175564997,7712.095288543,3.104076315,0.1638247956,0.9813484511,,,,2553.077863894,2786.623580729,0.2255831489
18140,2016-09-01,173843.147390286,99.912821797,,59.117486026,7436.624301048,2.950218193,0.1620075098,0.9803310487,,,,2623.714980756,2665.418571103,0.2145504693
18140,2016-10-01,174922.389092664,100.780721428,,58.25853208,7305.798256254,2.808612111,0.167541275,0.9831120049,,,,2641.654391998,2803.406748053,0.2137040231
18140,2016-11-01,180825.649095031,101.602686575,,55.721040368,7279.323885192,2.903857734,0.1804104289,0.9840672031,,,,2606.405525882,2922.029662254,0.2377933959
18140,2016-12-01,173610.513645616,101.293877504,,54.859551355,7141.338462086,2.779255823,0.1696802685,0.9855307402,,,,2610.577711904,2732.301817785,0.2277341216
18140,2017-01-01,161500.0,96.478873239,,66.0,5739.0,3.5,0.1597839345,0.9742703627,,,,1645.0,2048.0,0.1623100304
18140,2017-02-01,178007.118223641,101.436553653,,52.008317972,7115.208723317,2.863472939,0.1880247712,0.9825341643,,,,2648.437502008,3040.084416094,0.2165511807
18140,2017-03-01,172000.0,101.261574074,,51.0,6365.0,2.5,0.1541241163,0.9829553478,,,,2578.0,3214.0,0.2350659426
18140,2017-04-01,179027.902793605,101.868727036,,54.139317099,6806.411533621,2.576991794,0.1801153011,0.9796928477,,,,2652.364419643,2877.952049839,0.2274941332
18140,2017-05-01,182146.210059271,104.671592855,,53.109086971,6674.842862756,2.531478722,0.189190171,0.9807319124,,,,2682.243524272,2972.183498928,0.2359672553
18140,2017-06-01,195000.0,109.375,,46.0,7624.0,2.2,0.2050104932,0.9908813614,,,,3472.0,4052.0,0.3096198157
18140,2017-07-01,184430.705401881,104.847594725,,51.474083166,6714.228566098,2.575248049,0.1953720579,0.9821158814,,,,2657.405238034,2970.117596299,0.2342837939
18140,2017-08-01,189000.0,108.633980882,,48.0,7672.0,2.3,0.2562565172,0.9857145231,,,,3324.0,3545.0,0.2662454874
18140,2017-09-01,184050.0,107.638888889,,49.0,7385.0,2.5,0.2296547055,0.9835449091,,,,2899.0,2903.0,0.2411176268
18140,2017-10-01,188850.0,107.5,,50.0,6925.0,2.4,0.240866426,0.9810842498,,,,2834.0,2784.0,0.2035991531
18140,2017-11-01,191144.55175919,108.624682766,,50.167929705,6350.423849911,2.329860301,0.1848949945,0.9824227683,,,,2711.316370341,2720.040140884,0.2303604721
18140,2017-12-01,199801.809702651,111.269669933,,48.628231708,6289.724403323,2.314030853,0.1796523393,0.9861170301,,,,2702.547044672,2956.276280496,0.2545583994
18140,2018-01-01,176000.0,103.701117318,,59.0,4795.0,2.8,0.1470281543,0.9760399747,,,,1694.0,1852.0,0.1894923259
18140,2018-02-01,193550.652946757,111.903071002,,47.988519959,6101.397378869,2.440156778,0.1746061303,0.9867965868,,,,2610.890779018,2858.490188436,0.2423421607
18140,2018-03-01,190000.0,110.392984735,,46.0,5521.0,2.3,0.1436333997,0.9875229736,,,,2439.0,3266.0,0.28700287
18140,2018-04-01,193132.873348217,111.604350693,,46.784581687,6161.580187342,2.426418616,0.2076095951,0.985141999,,,,2604.582597619,2928.320099281,0.2797731551
18140,2018-05-01,198010.952984513,112.440509722,,47.584811943,6413.688391636,2.572444092,0.1967397098,0.9843172706,,,,2598.195772201,3141.894149255,0.2843099976
18140,2018-06-01,215500.0,118.468468468,,42.0,7190.0,2.2,0.2253129346,0.9971859985,,,,3313.0,3807.0,0.3748868095
18140,2018-07-01,196964.59202955,113.047286275,,48.220229225,6386.957353103,2.509710757,0.2189219048,0.9841394136,,,,2647.288810332,3020.344766566,0.2617810357
18140,2018-08-01,206500.0,116.161616162,,44.0,7406.0,2.3,0.2795031056,0.9899470733,,,,3233.0,3568.0,0.307763687
18140,2018-09-01,199027.489991851,114.180714493,,48.677477056,6452.868053625,2.590942447,0.2246564728,0.9844306032,,,,2565.813465905,2826.56741337,0.2489901093
18140,2018-10-01,198000.0,113.118309647,,49.0,7006.0,2.6,0.2980302598,0.9781043762,,,,2741.0,2870.0,0.2229113462
18140,2018-11-01,201637.383075308,115.075832798,,47.990857809,6360.550215778,2.469943845,0.2171512445,0.9837944894,,,,2589.738908028,2837.743216422,0.2292077297
18140,2018-12-01,195000.0,112.362801798,,56.0,5167.0,2.4,0.1658602671,0.9745134978,,,,2111.0,1387.0,0.1752723828
18140,2019-01-01,184000.0,110.337748945,,63.0,5171.0,3.2,0.188164765,0.9730499886,,,,1616.0,2043.0,0.1726485149
18140,2019-02-01,208547.794149728,117.896187336,,50.685299305,6338.832444176,2.509929301,0.2026399322,0.9836897356,,,,2597.682372717,2818.673147658,0.2318113852
18140,2019-03-01,205000.0,116.452991453,,49.0,5739.0,2.6,0.1510716153,0.9818640707,,,,2229.0,3037.0,0.2279048901
18140,2019-04-01,219900.0,120.824175824,,43.0,6231.0,2.3,0.1752527684,0.990369265,,,,2731.0,3543.0,0.304284145
18140,2019-05-01,225000.0,121.860848086,,42.0,6890.0,2.1,0.2107402032,0.9948117703,,,,3221.0,4123.0,0.3551692021
18140,2019-06-01,213547.732255629,118.509712941,,47.463431798,6491.885888645,2.319552919,0.2181932197,0.9848887638,,,,2672.398275466,3024.087862066,0.2822008927
18140,2019-07-01,225000.0,123.602118893,,43.0,7340.0,2.2,0.2555858311,0.9935675592,,,,3316.0,3657.0,0.3404704463
18140,2019-08-01,218500.0,121.845082681,,44.0,7276.0,2.3,0.2747388675,0.9895115901,,,,3228.0,3472.0,0.3162949195
18140,2019-09-01,212858.562349758,118.887421551,,48.157082112,6453.627319873,2.458647289,0.2184411066,0.9849370623,,,,2655.582854638,3061.544678272,0.2714802329
18140,2019-10-01,215428.912888464,122.230709352,,48.239443639,6579.546815086,2.578080356,0.2136850197,0.986840782,,,,2598.825771203,3018.651702637,0.2691912993
18140,2019-11-01,216945.048123031,122.689441943,,49.142884024,6443.032600944,2.456701011,0.1931421741,0.986130456,,,,2719.874350564,2874.958911009,0.2482967803
18140,2019-12-01,208000.0,118.220597197,,56.0,5036.0,2.1,0.1640190627,0.9792304639,,,,2446.0,1444.0,0.1995094031
18140,2020-01-01,200500.0,117.696160267,,58.0,5104.0,2.9,0.1906347962,0.97531006,,,,1755.0,2269.0,0.1925925926
18140,2020-02-01,228995.96125641,125.248623676,,46.785724937,6126.660964148,2.123417138,0.197998452,0.9916655332,,,,2952.844733205,2972.865055401,0.2980044074
18140,2020-03-01,230000.0,127.178066417,,47.0,5436.0,2.2,0.1392568065,0.9886088915,,,,2428.0,2949.0,0.3142504119
18140,2020-04-01,229900.0,127.993354625,,43.0,5570.0,2.5,0.1464991023,0.9943275588,,,,2271.0,2614.0,0.3751651255
18140,2020-05-01,226188.021443648,124.914405935,,47.859367707,5425.679655222,2.406785239,0.1662445906,0.9831463202,,,,2408.337860207,2507.739561027,0.2819664066
18140,2020-06-01,228302.774435541,126.843403525,,46.520452131,5163.471131127,2.170653728,0.1460971555,0.9873210793,,,,2510.490984812,2630.230448587,0.3151437197
18140,2020-07-01,239279.310712974,129.550836921,,44.706926776,4926.597420007,1.867502551,0.1261739752,0.9974583494,,,,2675.068309777,2856.411872369,0.36355521
18140,2020-08-01,250000.0,133.211048125,,41.0,5707.0,1.7,0.1683896969,1.003496937,,,,3349.0,3452.0,0.446401911
18140,2020-09-01,245000.0,136.165050228,,41.0,5574.0,1.7,0.1819160388,1.005061863,,,,3349.0,3358.0,0.4467005076
18140,2020-10-01,249900.0,135.725121332,,42.0,5443.0,1.7,0.1967664891,1.002528327,,,,3261.0,3274.0,0.4382091383
18140,2020-11-01,240000.0,135.549872123,,42.0,4679.0,1.7,0.1795255396,1.003822535,,,,2750.0,2276.0,0.4363636364
18140,2020-12-01,242950.0,135.947623872,,42.0,3663.0,1.3,0.1294021294,0.9980197161,,,,2761.0,1829.0,0.3831944947
18140,2021-01-01,235000.0,135.996,,47.0,3597.0,1.9,0.1162079511,0.9956079449,,,,1915.0,2109.0,0.3571801567
18140,2021-02-01,250150.834272628,143.02311743,,39.620825999,4549.302595701,1.625728015,0.1463718602,1.012280835,,,,2850.390230016,2689.214047964,0.4987996133
18140,2021-03-01,256000.987054101,145.482227657,,39.68593781,4500.533755619,1.609953559,0.134630137,1.015069238,,,,2927.455701609,2868.842075058,0.5019654049
18140,2021-04-01,261571.42505938,146.803208201,,39.538417303,4456.011057559,1.594713028,0.1377036951,1.020723415,,,,2901.101035246,2871.17348251,0.4937794921
18140,2021-05-01,269181.374410599,148.900551903,,38.329084112,4502.445481058,1.630625329,0.1377076532,1.028213909,,,,2929.346611612,3004.800476974,0.5215815767
18140,2021-06-01,285000.0,156.181103438,,36.0,5231.0,1.5,0.1397438348,1.03965202,,,,3523.0,4098.0,0.630712461
18140,2021-07-01,286917.5,157.613585245,,36.0,5837.0,1.7,0.1678944663,1.033731492,,,,3460.0,4280.0,0.600867052
18140,2021-08-01,277232.404210891,152.74494689,,38.289806235,4909.145527214,1.725307196,0.1447077995,1.022978869,,,,2967.533914034,3265.446429909,0.533808279
18140,2021-09-01,280000.0,155.946487506,,39.0,5511.0,1.6,0.2075848303,1.016237248,,,,3454.0,3436.0,0.5350318471
18140,2021-10-01,273000.0,154.308931327,,38.0,5138.0,1.6,0.1936551187,1.012404621,,,,3267.0,3085.0,0.5096418733
18140,2021-11-01,275000.0,156.25,,39.0,4425.0,1.5,0.1561581921,1.011913088,,,,2904.0,2360.0,0.4972451791
18140,2021-12-01,271045.0,155.737009081,,41.0,3328.0,1.2,0.1301081731,1.00651509,,,,2796.0,1780.0,0.4513590844
18140,2022-01-01,267995.0,158.319674698,,42.0,3340.0,1.8,0.1110778443,1.007827419,,,,1812.0,2064.0,0.4503311258
18140,2022-02-01,284844.214272224,165.102103113,,36.06897424,4289.469087599,1.556207747,0.1358810436,1.023556987,,,,2787.833760603,2764.974382685,0.5813282948
18140,2022-03-01,292725.0,171.043707324,,34.0,3719.0,1.5,0.08389351976,1.032964116,,,,2413.0,3108.0,0.5706589308
18140,2022-04-01,306491.039757976,171.560241607,,36.902460417,4455.811949728,1.650814535,0.1492993359,1.037916583,,,,2750.445877178,2959.707650243,0.5282441898
18140,2022-05-01,311282.322541844,172.806830814,,38.512128044,4441.995981846,1.662505311,0.1667443761,1.03435219,,,,2724.427564792,2886.423836697,0.5169013165
18140,2022-06-01,309290.919463401,173.93714956,,38.306665502,4644.736154042,1.850800426,0.1797917517,1.026747304,,,,2604.145634159,2969.08466392,0.4837079078
18140,2022-07-01,320000.0,177.514792899,,35.0,5509.0,1.8,0.236703576,1.027067005,,,,2991.0,3393.0,0.5947843531
18140,2022-08-01,302155.945678672,171.247086056,,39.587755328,4487.542630265,1.86908887,0.21549334,1.003931616,,,,2471.75131556,2677.814427945,0.4352158222
18140,2022-09-01,307155.88461829,174.073410365,,40.001444419,4487.302263003,1.925843555,0.2167578386,1.004029256,,,,2416.15124609,2661.657312884,0.4293198895
18140,2022-10-01,299900.0,168.504901961,,40.0,5042.0,2.1,0.3032526775,0.9950789306,,,,2434.0,2551.0,0.364831553
18140,2022-11-01,295000.0,169.053301512,,43.0,4562.0,2.2,0.2740026304,0.9891792914,,,,2060.0,1828.0,0.3194174757
18140,2022-12-01,307869.438609728,172.956962785,,41.913961271,4616.698987659,2.123331932,0.2362686678,0.996624426,,,,2276.554172915,2452.494086589,0.3605701781
18140,2023-01-01,300678.270450486,173.087889459,,41.91306554,4593.133923161,2.037792575,0.2424906074,0.9971397282,,,,2240.984743053,2418.508180134,0.3788656636
18140,2023-02-01,315044.238987574,174.344335776,,41.703055032,4592.208643049,2.028898326,0.2234771112,0.9980130176,,,,2274.648096954,2477.645676521,0.385029109
18140,2023-03-01,310000.0,178.002125399,,38.0,3708.0,1.7,0.1720604099,1.002102783,,,,2209.0,2410.0,0.4019918515
18140,2023-04-01,317991.429533121,177.938901317,,41.547350317,4063.966271429,1.853724426,0.2095830984,1.002435342,,,,2193.05229756,2252.166912127,0.3966728108
18140,2023-05-01,339900.0,182.883341824,,34.0,4146.0,1.7,0.1753497347,1.020299723,,,,2506.0,2956.0,0.5319233839
18140,2023-06-01,320936.578721608,181.535114859,,40.198377076,3852.955135439,1.852068706,0.2021721037,1.007188174,,,,2145.966867119,2273.199258703,0.4125745762
18140,2023-07-01,326500.0,185.0,,36.0,4537.0,2.0,0.2256998016,1.015504416,,,,2318.0,2747.0,0.5211389129
18140,2023-08-01,330000.0,185.637758337,,37.0,4583.0,1.7,0.249618154,1.007128459,,,,2641.0,2916.0,0.4585384324
18140,2023-09-01,327516.43660031,183.321413069,,39.140815818,3985.945715249,2.018530039,0.2113518681,1.001859005,,,,2119.21390921,2457.027566609,0.4089867527
18140,2023-10-01,325000.0,183.137525916,,39.0,4672.0,2.1,0.2960188356,0.9993885812,,,,2194.0,2436.0,0.3618960802
18140,2023-11-01,315000.0,180.683311432,,42.0,4554.0,2.4,0.2560386473,0.9925473529,,,,1928.0,2015.0,0.3345435685
18140,2023-12-01,315000.0,181.112548512,,45.0,3774.0,2.1,0.1947535771,0.9903258598,,,,1767.0,1273.0,0.2942840973
18140,2024-01-01,308000.0,178.615278605,,53.0,3839.0,2.6,0.2083876009,0.9854994696,,,,1469.0,1831.0,0.270251872
18140,2024-02-01,320000.0,184.948655852,,46.0,3903.0,2.2,0.1752498078,0.9933837404,,,,1758.0,2073.0,0.3253697383
18140,2024-03-01,331307.043983443,187.019430412,,41.567920681,4711.401337751,2.09938189,0.2304632009,0.9987263416,,,,2164.100096313,2404.713941028,0.3801051238
18140,2024-04-01,339900.0,191.181005242,,37.0,4567.0,2.0,0.1902780819,1.005949932,,,,2238.0,2912.0,0.4517426273
18140,2024-05-01,345000.0,194.724772434,,36.0,4942.0,1.8,0.2266288952,1.008442366,,,,2685.0,3254.0,0.4532588454
18140,2024-06-01,331704.638468223,188.671293847,,43.267987341,4749.220468738,2.269926339,0.2453699317,0.9949356422,,,,2168.974578012,2481.457819491,0.3474220053
18140,2024-07-01,349900.0,194.444444444,,38.0,5532.0,2.1,0.2919378163,1.00144667,,,,2600.0,3066.0,0.4184615385
18140,2024-08-01,345000.0,191.23644504,,42.0,5615.0,2.2,0.2918967053,0.9958695753,,,,2554.0,2898.0,0.3355520752
18140,2024-09-01,343000.0,191.525423729,,43.0,5812.0,2.5,0.3083275981,0.9930569794,,,,2281.0,2672.0,0.321350285
18140,2024-10-01,340000.0,189.822661645,,43.0,5816.0,2.5,0.3003782669,0.9902525178,,,,2325.0,2658.0,0.2924731183
18140,2024-11-01,335500.0,190.846824408,,47.0,5421.0,2.8,0.2600996126,0.9877955922,,,,1945.0,1919.0,0.2827763496
18140,2024-12-01,330000.0,187.39520202,,52.0,4467.0,2.2,0.2093127379,0.9854367598,,,,2019.0,1393.0,0.2481426449
18140,2025-01-01,319900.0,183.69932389,,64.0,4647.0,3.3,0.2074456639,0.9804362098,,,,1395.0,1958.0,0.2164874552
18140,2025-02-01,337764.106183191,195.012800058,,46.090827522,5778.701237135,2.703417366,0.2617219858,0.9957485777,,,,2179.305105467,2713.464171748,0.3412483808
18140,2025-03-01,341574.563316336,195.043249799,,46.176388999,5924.240683542,2.636052236,0.2563017969,0.9916895027,,,,2242.497885463,2743.794556267,0.3043975697
18140,2025-04-01,338000.0,196.404176425,,40.0,5839.0,2.5,0.2406233944,0.996868493,,,,2294.0,3214.0,0.3696599826
18140,2025-05-01,352000.0,198.802216356,,38.0,6420.0,2.6,0.2568535826,1.000689192,,,,2513.0,3396.0,0.3688818146
18140,2025-06-01,369950.0,197.460318653,,40.0,6772.0,2.6,0.2844063792,0.9992155715,,,,2644.0,3325.0,0.3819969743
18140,2025-07-01,347248.686850059,193.972543698,,48.835675442,6149.059024528,2.863687842,0.2699582481,0.9853374983,,,,2193.738261246,2527.592843143,0.2604268749
18140,2025-08-01,359900.0,195.579463564,,44.0,7012.0,2.8,0.2997718197,0.9901961153,,,,2508.0,2899.0,0.2866826156
18140,2025-09-01,345000.0,193.230952908,,47.0,6986.0,3.0,0.3051817922,0.9853224573,,,,2364.0,2714.0,0.2457698816
18140,2025-10-01,349600.0,192.662729055,,51.0,6866.0,2.8,0.3333818817,0.984425729,,,,2479.0,2797.0,0.2384025817
18140,2025-11-01,345000.0,191.131498471,,53.0,6304.0,3.2,0.2638007614,0.9831745685,,,,1946.0,1862.0,0.2404933196
18140,2025-12-01,350538.091875625,192.823178413,,50.527011257,6104.467954008,2.773801908,0.2620120529,0.9885290564,,,,2228.233046106,2391.053434455,0.2598577767
18140,2026-01-01,335000.0,187.481466367,,69.0,5044.0,3.7,0.2260111023,0.9813293228,,,,1357.0,1894.0,0.2063375092
18140,2026-02-01,348105.186212032,194.275135185,,51.61824855,6173.865374566,2.799868273,0.2558177449,0.9875779194,,,,2290.726403095,2546.874842417,0.2571880132
18140,2026-03-01,356424.645623503,193.261399804,,51.266463663,6179.286354972,2.915645263,0.2730918184,0.9871235728,,,,2241.086692342,2759.500651935,0.2728582453
18140,2026-04-01,356971.451452142,197.76488672,,50.05088162,6305.372492482,2.909100564,0.2656894991,0.9862772911,,,,2251.387389528,2846.17770232,0.2859284901
18140,2026-05-01,365000.0,201.598051231,,40.0,6661.0,2.5,0.251914127,0.9990511208,,,,2666.0,3423.0,0.3672168042
19124,2012-01-01,165235.169937726,77.435547166,,65.588706812,18184.120105165,4.928631633,0.2241474294,0.9688673278,,,,3795.171335362,5482.793746142,0.1694093993
19124,2012-02-01,165979.339275542,79.162611667,,67.78368943,18191.244370533,4.837163796,0.2204905758,0.9663644097,,,,3823.154353062,5430.231760602,0.1505003747
19124,2012-03-01,165871.433077599,79.557759437,,68.927844756,18325.896283241,4.90855237,0.2206370995,0.9642254982,,,,3870.993273353,5402.800802767,0.1319544993
19124,2012-04-01,169000.0,80.473732159,,49.0,18180.0,4.3,0.1900990099,0.9699577959,,,,4195.0,6275.0,0.1516090584
19124,2012-05-01,168053.769900015,80.567802001,,61.472333874,17625.035021105,4.444216992,0.2152838805,0.9639546168,,,,3981.219649336,5306.520421039,0.1298369929
19124,2012-06-01,168125.581869858,81.413809918,,59.641133372,17013.19405367,4.16240356,0.2024095677,0.9675628899,,,,4104.831174021,5257.313961416,0.1350704048
19124,2012-07-01,177000.0,82.777462265,,53.0,17905.0,3.8,0.2312761798,0.9730726514,,,,4773.0,5877.0,0.1544102242
19124,2012-08-01,172019.007988398,81.71038115,,55.495642136,15639.990745629,3.798610002,0.1772236532,0.9703710834,,,,4186.010529984,5254.512560121,0.1464520205
19124,2012-09-01,176264.192869492,82.566050738,,55.053942706,15330.782318629,3.739213763,0.1736977241,0.9747901355,,,,4255.747386079,5314.00927765,0.1586738995
19124,2012-10-01,167000.0,81.215469613,,55.0,15321.0,3.7,0.2134978135,0.9713969392,,,,4091.0,4670.0,0.1635296993
